text,date,h_date
"Ich ging eine arbeit anschauen, ich meinte es sei das hostel zephyr lodge, es war ganz weit oben in den bergen, nicht in der schweiz, vermutlich in guatemala oder so. Es gab weiter hinten noch berge die noch höher waren, brauner fels, und die hatten schnee an den Felswänden. 
Ich ging zu fuss da rauf mit j. U d beim rauf gehen hatte ich ziemlich mühe.  Oben angekommen, bei den Hütten,  zeigte mir der besitzer und mehrere andere freiwillige das Gelände und was sie so taten. 
Der besitzer war so ein typ mit einem haar hurschi auf dem Hinterkopf. Sie hatten mehrere holzhütten, wo sie selbst wohnten und die Gäste unterbrachten.
Wir mussten um halb sieben morgens aufstehen. Kaffe kochen wollte ich,  aber ein freiwilliger korrigierte mich in der wahl der pfanne. Er nahm eine viel kleinere. Wir kochten türkischen kaffe auf einem niederen holzherd. Der satand links vom eingang, hinter der wand, die hütte war wie ein l gebaut. Rechts und gerade aus vom eingang war der tisch und 2 Bänke.  Daran sassen wir als der besitzer mir diverse dinge erklärte.
Z.b. dass sie mit vollholz bauten, er nahm eine kleine truhen förmoge schachtel von dem wand sims als beispiel, ind schnupperte daran, und sagte man rieche den unterschied, sperrholz würde stinken.
Ich fragte wie sie wussten dass Gäste kamen, und er zeigte mir ein schweizerisch aussehendes dorf talabwärts,  wo sie hingingen um die reservationen entgegenzunehmen. Sie hätten aber auch sat Empfang,  und heute hätten ja alle i phones....
Ich fragte mich wo denn die bar sei, ich war immer noch der meinung dies sei das zephyr.
Er sagte mir noch sie verlangten 3mal august und 3mal september, und da war für mich klar dass es nichts für mich war, denn ich wollte ja wieder laufen gehen, ich stellte mir vor wie ich von da aus startete,  und immer weiter runter ging.
Ich stellte mir auch vor wie mich die kalte luft und die arbeit stählen würden. Die liefen alle mit kappe herum.
",1371564780000,2013-06-18 14:13:00
"In einer wohnung waren mehrere leute, auch kinder, die ich und noch jemand betreuen mussten, ich versuchte auf einem dieser modernen wc s zu pissen, aber irgendwie war etwys im weg",1371564780000,2013-06-18 14:13:00
"Ich träumte irgendwas vom zephyr hostel, ich musste eine arbeit erledigen oder so.",1371829380000,2013-06-21 15:43:00
"Ich arbeitete für waeger, an einem sonnigen ort. Ich schnitt mit einem arbeiter ein holz stück auf einer fräse zurecht. Es war wahrscheinlich martin utiger. Danach fragte mich waeger ganz scheu ob ich ihm bei einer party helfen konnte. Er hatte schwarzes haar, und musste mehrmals anlauf holen um sich zu getrauen mir die frage zu stellen. Ich dachte bei mir, nun arbeitest du ja doch wieder, oder zum Glück wieder bei waeger.
Der traum war sehr intensiv und lang. Ich wuch zwischen dem holzschneiden und der frag einmal auf. Schlief wieder ein und träumte zu ende.",1371946140000,2013-06-23 00:09:00
"Ein Pärchen wie sophie und liam aus dem iguana störten mich und andere sehr. Es kostete uns einige anstrengung sie loszuwerden. Eine grosse welle kam auch, und diesmal aber konnte ich dagegen schwimmen, wusste aber nicht ob ich auf er reiten solkte oder hinten ins wellental schwimmen solle. Danach war ich auf einem kleinen Model ähnlichen töff unterwegs, ganz verchromt, der 2 gas hebel hatte, die griffe liessen sich mehrmals aufdrehen, und der töff war raketenangetrieben. Ich musste beide griffe gleichzeitig aufdrehen,  um das gleichgewicht zu halten. Weit nach oben und schnell kam ich aber nicht vorwärts. Dann musste ich eine Abschlussprüfung machen, und schrieb einen ellenlangen aufsatz, von dem ich aber befürchtete eine schlechte note zu bekommen, weil das thema typisch verschroben war. Cirio aus Italien war der prüfer. Ich war dann fertig und musste mein pult räumen, und warf ganz viele Aufzeichnungen fort, zuerst nur ein paar, bei nochmaligem anschauen dann aber immer mehr. Es waren grosse bücher die ich geschrieben hatte und reingezeichnet hatte. Es war typisch wirres zeug . Ich fragte mich was die nachkommenden Schüler sich wohl denken würden wenn sie das zeug im pult finden würden.  Ich musste mich auch von einem lang bekannten Mädchen,  das ich sehr gern hatte verabschieden, gleichzeitig war ein anderer kerl da der sie mir strittig machen wollte. Ich aber verabschiedete mich von ihr auf eine coole und knappe weise, sagte tchüs und gab ihr ein  kuss auf ihre rechte wange. Ich hatte mein hut auf, und stiess an ihrem kopf an, also nahm ich ihn ab, ob ich sie nochmals küsste weiss ich nicht.",1371999780000,2013-06-23 15:03:00
"Ich war in einem haus, an einer strasse, die eine andere kreuzte. Ich war im haus genau an der ecke, im ersten stock. Verschiedene leute waren bei mir.
Ich musste mit einem Gewehr das hoch präzise war ein pferd oder so erschießen.  Das Gewehr war sehr lang, der lauf selbst war aber sehr kurz. Ich dachte dass dieses Gewehr eigentlich garnicht präzise sein konnte, weil ein präzises Gewehr musste ein langer lauf haben. 
Auf meiner rechten seite, gegenüber der strasse, ein Stockwerk höher war eine Wohnung die als Fenster ganz viele kleine aquarien hatte, in deren fische waren, die als spion ague dienten. Darin wohnte eine frau, die die spionin war. Sie spionierte mich aus. Ich wurde mit den anderen leuten dessen bewusst. In der wohnung brannte licht. Wir dealten oder so.",1372085640000,2013-06-24 14:54:00
"Ich war in einem kanal, das wie eine strasse diente. Es war an einer Kreuzung,  ich war in dem hauptkanal, und links ging ein seitenkanal weg.
Ich sass auf der linken kanal seite, und 2 frauen waren an meinen seiten. Sie berührten mich, ganz zufällig,  an den beinen und der schultern. Ich liess es bereitwillig geschehen.
Sie waren hübsch und relativ willig.
Auf dem kanal gab es mehrere boote, darunter ein segelboot dass fast voll wasser war. Es war aus holz, etwa ein meter lang und 80 cm hoh. Ich ging in den seitenkanal, wo ich mehrere Reagenzgläser mitnahm, sie waren etwa 30 cm hoh und 1 cm dick, und darin befanden sich bienen in einer honigfarbigen Flüssigkeit,  die gras produzierten. Jemand wollte mich hindern oder so, aber ich nahm sie trotzdem mit.",1372085640000,2013-06-24 14:54:00
"Ich hatte eine wohnung im ersten stock in einem eckhaus. Es hatte aein fenster oder die eingangstür auf die eckstrasse. 
Wenn man richtung eckstrasse schaute, waren da 2 aussenwände, an der linken stand ein schwarzer herd, 2 teilig, der eine auf dem anderen. Ich teilte ihn um ihn nebeneinander zu stellen. Rechts des herdes, in der ecke war ein holzgestell, auf dem verschiedene etwa 12 mal 12 cm und 1.5 cm dicke tonplatten lagen, die ich aufeinander stapelte und ordnete.
Draussen auf der linksgehenden strasse waren etwa 4 oder 5 Hängematten,  wo ich in der mitte schlief. Eine frau, debora aus italien oder josephine, war auch da. Sie war sehr schön,  und sie war mit mir.
Ich wuch auf, und entweder im traum oder in echt war es erst 1 uhr morgens, also konnte ich noch recht lange schlafen. Ich ging also zurück,  mein platz war nun aber besetzt. Ich kam mit einem fremden zurück,  und durch die fenster sah man die Wohnung,  die manchmal auch ein Restaurant war. Man sah die lichter durch die fenster.
Ich kam von einem einkauf, ich musste auf einer einfachen holzleiter warten, weil vor mir ein unbekannter zu lange brauchte um zu bezahlen.debora oder eben josephine war bei mir, und wir schmissen sein Einkauf nach draussen, und bezahlten ihn.",1372160580000,2013-06-25 11:43:00
"Ich arbeitete bei waeger,  und wir bildeten lehrlinge aus. Der eine könnte tobias abt gewesen sein. Der eine war auf den anderen eifersüchtig,  wegen irgendwas, und so schrien wir sie an. Um sie zuerchtzuweisen. Dann waren wir wieder freundlich mit ihnen.
Sie mussten dinge ordnen,  und lernen. Unter anderem mussten sie auch torte kaufen.
Es war in einem Gebäude aus beton.",1372160580000,2013-06-25 11:43:00
"Ich war im neuen geschäft von thomas vom zephyr. Er hatte das zephyr jemandem übergeben und einen hafen und werft aufgemacht.
Er hatte sehr interessante boote. Als thomas kam, zeigte ich ihm meine zeichnung, die ihn aber nicht gross interessierte. 
Ich war auch an einem ort wo krissy mit rotem haar an einer art kino reception arbeitete, und ich fragte sie ob es nicht komisch sein nun da zu arbeiten, als ich raus ging kam ein liebespaar aus dem Gebäude,  das sich als scharfe Frauen verkleidete, damit sie niemand erkannte.
Ich traf auch nach langer zeit endlich jacqueline wieder. Ich freute mich riesib auf den sex, es war aber auch ein bisschen komisch.",1372716240000,2013-07-01 22:04:00
"Ich war Südamerika,  der ort war wie livingston. An der strasse wo casa nostra ist, gab es ein altes hohes haus, wo jemand wohnte der ein illegales restaurant betrieb. Wenn er weg war, von 18 uhr bis? Musste es hüten.
Drinnen gab es nur ein grosser raum, rechts vom eingang Sitzgelegenheiten,  weiter hinten mehrere Möbel. 
Das haus war voll von interessanten alten dingen.
Weiter die strasse runter rechts war das hos5el iguana, wo ich eigentlich arbeitete,  der besitzer war aber derselbe wie vom alten Haus. 
Pablo und silvi waren plötzlich da, sie waren nun am reisen wie ich, pablo war doch noch nach Südamerika gekommen, aber natürlich machten sie alles besser als ich. Mach einer fallen-Begrüßung,  beleidigten sie mich wieder, vorallem pablo, er machte meine stimme nach, mit einer hohen frauen note, und zog alles ins lächerliche was ich sagte oder getan hatte.
Ich wehrte mich und musste fast weinen.
Dann kamen 2 Gäste rein, undnweil ich so fest am diskutieren war, es waren ausser pablo und silvi noch jemand da, liess ich sie einfach rein, obwohl ich ja eigentlich nicht durfte. Sie setzten sich im hinteren teil nieder.
Dann kam der besitzer, und sagte er müsse mich von da entfernen,  auf spanisch, weil ich Gäste reingelassen hatte. Ich versuchte zu erklären dass ich in 2ine diskussion vertieft gewesen sei, aber er akzeptierte keine entschuldigung. Ich ging also raus undverlor alle meine totenkopfohrringe. Es war da ein Tisch mit vielen alten Sachen,  und ich musste am boden nach den Ohrringen suchen, die sich geteilt hatten. Ich fand beim suchen einer dieser gothik fingerringe, wie eine kralle, und ""stahl""ihn indem ich in aufhob und in der hand behielt. Er war so weich dass ich die spitze verbog. Ich fand gewisse teile cer Ohrringe,  ein totenkopf fehlte aber noch. Eine frau suchte mkt ihren füssen den beton boden ab und fand ihn.
Dann war ich auf der rechten seite des hauses, und da waren etwa 20 leute die essen, das essen war fabelhaft.  Ein mann fütterte mich mit spaghetti bolognese. Er sagte ich müsse sie probieren, und gqb mir gabel um gabel, icn lag.
Der besitzer fragte sich wie das wohl in der zukunft sein würde.
Ich kannte die formel um das zu errechnen, und sagte dass zuerst jeder die gute werbung an 2 weitere leute weitergeben würde.  Dann diese an 4, undsoweiter im quadrat. Ich konnte es aber nicht rechnen, so stoppte ich und jemand rechnete es für mich.
Ich hatte schon mal da gegessen, quesadillas odergringas oder so.
Es wurde gekifft.
Pablo meinte dass er für das schlafen schon seine 5 geld bezahlen würde,  ich solle mich nicht aufregen, ich lachte aber und sagte ihm das mindestens 15 geld nötig seien.
Auch viele angst träume gehabt. Ich wuch vielfach auf, und war immer halbwach am träumen. 
",1372765500000,2013-07-02 11:45:00
"Die bar el muro wurde umgebaut. In einem morgen. Nun war die Küche mit weisem pappmache umgeben, in der mitte der bar gab es ein bad, mit weissem mauer imitat gebaut. Die lichter der lavabos waren hinter Totenköpfen. Qlles war noch feucht. Die Tür war sehr schmal.  Es gab ein kiosk, und eine reception. Jemand bestellte pizza, ein mann. Ich war überrascht.  Ich lag auch auf einem bett, wo ich in echt schlief. Und sandra kam und legte sich auf meinen Rücken,  sie hielt meine rechte hand sanft, genierte sich aber, als die leute zu nahe kamen. Ich aber ermutigte sie. Ich war nicht sicher, ob sie es war, wuch aber vermutlich im traum auf, und merkte ihr gewicht, ich konnte also nicht am träumen sein. Sie stand dann auf und ging, transformierte sich dann aber in jemanden anderez. Es waren au h 2 andere frauen da, sehr hübsche,  eine hatte ein kind und beide waren sehr an mir interessiert.
Es war tag.",1373042940000,2013-07-05 16:49:00
"Ich war an einem ort wo es ein einkaufszsntrum gab und eine offene terrasse, rund, mit einem wasserspiel. Ich war mit verschiedenen Leute da, etwas komisches ging vor sich. Komische wesen waren da. ",1373131020000,2013-07-06 17:17:00
"Irgendwann in den letzten tagen träumte ich von einem sptizen felszunge,  wo ein hostal drauf war. Tho as vom zephyr war vorne links, ich arbeitete hinten rechts.",1373142480000,2013-07-06 20:28:00
"Ich war draussen im grünen und ass mit sandra und anderen pizza. Sandra stützte aich rechts von mir auf meine rechte schulter. Ich erinnerte mich genau an die Situation vom letzten traum wo si auf meinem Rücken lag. Wieder checkte ich ob ich schlief oder nicht. Ich fühlte aber ihr gewicht, also kusste ich wach sein. Ich merkte dass ich eine schwatze Fernbedienung ass, und musste kurz nachdenken was ich eigentlich ass, und siehe, die Fernbedienung verwandelte sich in ein pizza Stück. ",1373142480000,2013-07-06 20:28:00
"Viele verschiedene dinge. Unter anderem in einem dorf wo alte hauser standen, dann in ein einkaufszentrum, dann bei esther und carlo vorbei. Dann an einem ritual platz vorbei wo etwa 50 jahre her jemand wie hitler ein ritual machte. Dann an einem kanal oder fluss, wo ich zuerst der quebec hostel Arbeiterin versicherte das sie ein schöner arsch habe, dann jacqueline half ein riesen kontainer an einem haus anzubinden damit er nicht den fluss weiter runterschwamm.",1373375280000,2013-07-09 13:08:00
"Ich hatte eine 9 mm ausversehen durchgeladen, der hahn war gezogen. Icj wollte sie entschärfen, und versuchte mich an marcos anweisungen zu erinnenrn, der hatte mir aber einen revolver erklärt, während dies hier eine pistole war.
Ich überlegte mir ob ich enfach abfeuern sollte, aber das würden die Nachbarn horen!
Also entspannte ich ganz vorsichtig den hahn, und nahm das magazin raus. Es war aber nun immer noch eine kugel im lauf. Ich musste sie ganz vorsichtig unten raus fallen lassen. Dann war ich immer. Och am gleichen ort mit j unter einer decke, und 2 jugendliche kamen bei, und fragten ob uns störte wenn sie da jezt eins kifften. Ich sagte ja, ujd versteckte die kmarre gerade noch unter der decke. Die jugendlichen abwr blieben trotzeem. Wir diskutierten. Es nutze nichts.",1373543700000,2013-07-11 11:55:00
"Ich arbeitete mit marco oder martin fuer waeger und dani dem mech oder lionel gleichzeitig als bootbauer. Ich ass gleichzeitig poulet brustchen.
Wir waren spät dran, und ich musste noch ziemlich viel vorgefertigte teile in ein boot einbauen, gleichzeitig stresste mich dani, den auch ihm musste ich helfen. 
Ich schaute gleichzeitig verschiedene unterlagen an. 
Ich traumte auch noch von luk, jnd vielen anderen dingen.",1373632800000,2013-07-12 12:40:00
"Ich arbeitete mit pelon in einem bostel, und Reservierungen kamen rein, ich wusste aber  icht ob sid nun die zwei film Männer seien oder normale Gäste.  Ich suchte verzweifelt nach dem ordner, aber max, der nur kurz gekommen war und gleich wieder gegangen war, hatte nur statistiken des Geschäfts mitgebracht und dagelassen. Es waren grafiken über den verlauf des Geschäfts.  Es war anfänglich wie ein berg angestiegen, befand sich aber nun in einem fast so starken niedergang.
Auch fand ich eine ganz schöne vogel feder, die aus drei Teilen bestand. Ich hängte sie auf. Sie war grün und blau und schwarz oder so.",1373649360000,2013-07-12 17:16:00
"Ich war in einer gruppe jüngerer menschen. Diese bauten ein platz inmitten der steppe oder irgedwo in der wildness auf. Es gab ei haus, und rundherum mehrere extrem exakt und rhomboid förmig angelegte Gärten.  Die leute hatten alle dieselbe stoff klekdu g, in verschiedenen farben und formen an.
Der stoff war leinen oder so , er war glanzig, hatte fibern oder so garn spuren, man konnte das gewebe sehen,  fiel aber wie seide,
Alle lernten spanisch und fragten mich wieso ich nicht lerne, und ich sagte ich koenne es bereits. I h war ein bisschen besorgt dass die Verben nicht korrekt sein wurden.
I h xprach auch swedisch odrr so. Ich streichelte einen hund sehr fest.
Mit einem tablet gearbeitet.
Pelon, und j waren da.
Der fuhrer des platzes war ein blonder.
Mehrere frauen warend a. Ich war mit j von irgendwo her gekommen, und , erkte bald das der platz zu spirituell ocer komisch fur mich war.
",1374145080000,2013-07-18 10:58:00
